"Exchange","Asset Class","Sub Group","Product Name","Product Code","Clearing Org","Maintenance Som Rate","Currency"
"CME","CRYPTOCURRENCIES","XPH3","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPH4","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPH5","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPM1","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPM2","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPM3","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPM4","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPM5","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPT1","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPT2","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPT3","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPT4","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPT5","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPW1","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPW2","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPW3","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPW4","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XPW5","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","XRP","XRP FUTURES","XRP","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y1A","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y1B","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y1C","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y1D","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y1E","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y2A","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y2B","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y2C","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y2D","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y2E","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y3A","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y3B","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y3C","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y3D","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y3E","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y4A","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y4B","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y4C","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y4D","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y4E","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y5A","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y5B","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y5C","ETHER FUTURES","ETH","CME","200","USD"
"CME","CRYPTOCURRENCIES","Y5D","ETHER FUTURES","ETH","CME","200","USD"
"CME","EQUITY INDEX","ECBT","EVENT BTC","ECBT","CME","1","USD"
"CME","EQUITY INDEX","ECES","EVENT ES","ECES","CME","1","USD"
"CME","EQUITY INDEX","ECN10","EVENT NQ","ECNQ","CME","1","USD"
"CME","EQUITY INDEX","ECN11","EVENT NQ","ECNQ","CME","1","USD"
"CME","EQUITY INDEX","ECN13","EVENT NQ","ECNQ","CME","1","USD"
"CME","EQUITY INDEX","ECN15","EVENT NQ","ECNQ","CME","1","USD"
"CME","EQUITY INDEX","ECNQ","EVENT NQ","ECNQ","CME","1","USD"
"CME","EQUITY INDEX","ECR10","EVENT RTY","ECRT","CME","1","USD"
"CME","EQUITY INDEX","ECR11","EVENT RTY","ECRT","CME","1","USD"
"CME","EQUITY INDEX","ECR13","EVENT RTY","ECRT","CME","1","USD"
"CME","EQUITY INDEX","ECR15","EVENT RTY","ECRT","CME","1","USD"
"CME","EQUITY INDEX","ECRT","EVENT RTY","ECRT","CME","1","USD"
"CME","EQUITY INDEX","ECS10","EVENT ES","ECES","CME","1","USD"
"CME","EQUITY INDEX","ECS11","EVENT ES","ECES","CME","1","USD"
"CME","EQUITY INDEX","ECS13","EVENT ES","ECES","CME","1","USD"
"CME","EQUITY INDEX","ECS15","EVENT ES","ECES","CME","1","USD"
"CME","FX","1A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","1AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","1B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","1BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","1C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","1CD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","1CN","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","1D","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","1E","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","1EU","EURO FX","EC","CME","28","USD"
"CME","FX","1H","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","1I","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","1J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","1JY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","1M","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","1N","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","1P","BRITISH POUND","BP","CME","27","USD"
"CME","FX","1R","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","1S","SWISS FRANC","SF","CME","41","USD"
"CME","FX","1SF","SWISS FRANC","SF","CME","41","USD"
"CME","FX","1T","EURO FX","EC","CME","28","USD"
"CME","FX","1W","SWISS FRANC","SF","CME","41","USD"
"CME","FX","1X","EURO FX","EC","CME","28","USD"
"CME","FX","1Y","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","1Z","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","2A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","2AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","2B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","2BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","2C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","2CD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","2CN","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","2D","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","2E","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","2EU","EURO FX","EC","CME","28","USD"
"CME","FX","2H","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","2I","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","2J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","2JY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","2M","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","2N","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","2P","BRITISH POUND","BP","CME","27","USD"
"CME","FX","2R","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","2S","SWISS FRANC","SF","CME","41","USD"
"CME","FX","2SF","SWISS FRANC","SF","CME","41","USD"
"CME","FX","2T","EURO FX","EC","CME","28","USD"
"CME","FX","2W","SWISS FRANC","SF","CME","41","USD"
"CME","FX","2X","EURO FX","EC","CME","28","USD"
"CME","FX","2Y","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","2Z","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","3A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","3AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","3B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","3BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","3C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","3CD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","3CN","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","3D","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","3E","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","3EU","EURO FX","EC","CME","28","USD"
"CME","FX","3H","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","3I","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","3J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","3JY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","3M","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","3N","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","3P","BRITISH POUND","BP","CME","27","USD"
"CME","FX","3R","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","3S","SWISS FRANC","SF","CME","41","USD"
"CME","FX","3SF","SWISS FRANC","SF","CME","41","USD"
"CME","FX","3T","EURO FX","EC","CME","28","USD"
"CME","FX","3W","SWISS FRANC","SF","CME","41","USD"
"CME","FX","3X","EURO FX","EC","CME","28","USD"
"CME","FX","3Y","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","3Z","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","4A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","4AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","4B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","4BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","4C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","4CD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","4CN","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","4D","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","4E","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","4EU","EURO FX","EC","CME","28","USD"
"CME","FX","4H","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","4I","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","4J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","4JY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","4M","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","4N","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","4P","BRITISH POUND","BP","CME","27","USD"
"CME","FX","4R","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","4S","SWISS FRANC","SF","CME","41","USD"
"CME","FX","4SF","SWISS FRANC","SF","CME","41","USD"
"CME","FX","4T","EURO FX","EC","CME","28","USD"
"CME","FX","4W","SWISS FRANC","SF","CME","41","USD"
"CME","FX","4X","EURO FX","EC","CME","28","USD"
"CME","FX","4Y","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","4Z","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","5A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","5AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","5B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","5BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","5C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","5CD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","5CN","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","5D","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","5E","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","5EU","EURO FX","EC","CME","28","USD"
"CME","FX","5H","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","5I","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","5J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","5JY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","5M","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","5N","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","5P","BRITISH POUND","BP","CME","27","USD"
"CME","FX","5R","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","5S","SWISS FRANC","SF","CME","41","USD"
"CME","FX","5SF","SWISS FRANC","SF","CME","41","USD"
"CME","FX","5T","EURO FX","EC","CME","28","USD"
"CME","FX","5W","SWISS FRANC","SF","CME","41","USD"
"CME","FX","5X","EURO FX","EC","CME","28","USD"
"CME","FX","5Y","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","5Z","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","AD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AD1","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AD2","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AD3","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AD4","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AD5","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","ADU","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","AJ","CROSS RATE AUSTRALIAN DOLLAR/JAPANESE YEN","AJ","CME","9500","JPY"
"CME","FX","AN","CROSS RATE AUSTRALIAN DOLLAR/NEW ZEELAND DOLLAR","AN","CME","60","NZD"
"CME","FX","BP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","BR","BRAZILIAN REAL","BR","CME","16","USD"
"CME","FX","C1","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","CA","CROSS RATE EURO FX/AUSTRALIAN DOLLAR","CA","CME","100","AUD"
"CME","FX","CAU","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","CC","CROSS RATE EURO FX /CANADIAN DOLLAR","CC","CME","50","CAD"
"CME","FX","CHU","SWISS FRANC","SF","CME","41","USD"
"CME","FX","CNH","USD/OFFSHORE RMB (CNH) FUTURES","CNH","CME","231","CNH"
"CME","FX","CZ","CZECH KORUNA","CZ","CME","64","USD"
"CME","FX","E1","SWISS FRANC","SF","CME","41","USD"
"CME","FX","EC","EURO FX","EC","CME","28","USD"
"CME","FX","EC6E","EVENT 6E","EC6E","CME","1","USD"
"CME","FX","EUU","EURO FX","EC","CME","28","USD"
"CME","FX","FR","HUNGARIAN FORINT","FR","CME","38","USD"
"CME","FX","GBU","BRITISH POUND","BP","CME","27","USD"
"CME","FX","IS","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","IS1","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","IS2","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","IS3","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","IS4","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","IS5","ISRAELI SHEKEL","IS","CME","119","USD"
"CME","FX","J1","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","JPU","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","K","CROSS RATE CZECH KORUNA/EURO FX","K","CME","26","EUR"
"CME","FX","KR1","KOREAN WON","KRW","CME","43","USD"
"CME","FX","KR2","KOREAN WON","KRW","CME","43","USD"
"CME","FX","KR3","KOREAN WON","KRW","CME","43","USD"
"CME","FX","KR4","KOREAN WON","KRW","CME","43","USD"
"CME","FX","KR5","KOREAN WON","KRW","CME","43","USD"
"CME","FX","KRW","KOREAN WON","KRW","CME","43","USD"
"CME","FX","MA1","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MA2","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MA3","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MA4","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MA5","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MAM","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","MB1","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MB2","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MB3","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MB4","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MB5","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MCM","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MD1","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MD2","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MD3","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MD4","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MD5","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","MEM","EURO FX","EC","CME","28","USD"
"CME","FX","MGM","BRITISH POUND","BP","CME","27","USD"
"CME","FX","MJ1","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MJ2","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MJ3","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MJ4","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MJ5","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MJM","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","MO1","EURO FX","EC","CME","28","USD"
"CME","FX","MO2","EURO FX","EC","CME","28","USD"
"CME","FX","MO3","EURO FX","EC","CME","28","USD"
"CME","FX","MO4","EURO FX","EC","CME","28","USD"
"CME","FX","MO5","EURO FX","EC","CME","28","USD"
"CME","FX","MP","MEXICAN PESO","MP","CME","18","USD"
"CME","FX","NE","NEW ZEALAND DOLLAR","NE","CME","24","USD"
"CME","FX","PZ","POLISH ZLOTY","PZ","CME","50","USD"
"CME","FX","R","CROSS RATE HUNGARIAN FORINT/ EURO FX","R","CME","19","EUR"
"CME","FX","RA","AFRICAN RAND","RA","CME","18","USD"
"CME","FX","RB1","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RB2","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RB3","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RB4","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RB5","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RE1","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RE2","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RE3","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RE4","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RE5","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RF","CROSS RATE EURO FX/SWISS FRANC","RF","CME","23","CHF"
"CME","FX","RMB","CHINESE RENMINBI","RMB","CME","41","USD"
"CME","FX","RME","CROSS RATE CHINESE RENMINBI/EURO","RME","CME","41","EUR"
"CME","FX","RP","CROSS RATE EURO FX/BRITISH POUND","RP","CME","21","GBP"
"CME","FX","RU","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RU1","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RU2","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RU3","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RU4","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RU5","RUSSIAN RUBLE","RU","CME","0","USD"
"CME","FX","RY","CROSS RATE EURO FX/JAPANESE YEN","RY","CME","6250","JPY"
"CME","FX","SA1","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SA2","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SA3","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SA4","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SA5","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SAD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","SB1","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SB2","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SB3","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SB4","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SB5","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SBP","BRITISH POUND","BP","CME","27","USD"
"CME","FX","SCD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SD1","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SD2","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SD3","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SD4","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SD5","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","SEC","EURO FX","EC","CME","28","USD"
"CME","FX","SIR","INRUSD FUTURES","SIR","CME","18","USD"
"CME","FX","SJ1","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SJ2","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SJ3","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SJ4","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SJ5","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SJP","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","SU1","EURO FX","EC","CME","28","USD"
"CME","FX","SU2","EURO FX","EC","CME","28","USD"
"CME","FX","SU3","EURO FX","EC","CME","28","USD"
"CME","FX","SU4","EURO FX","EC","CME","28","USD"
"CME","FX","SU5","EURO FX","EC","CME","28","USD"
"CME","FX","TA1","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TA2","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TA3","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TA4","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TA5","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TAD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","TCD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TEC","EURO FX","EC","CME","28","USD"
"CME","FX","TG1","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TG2","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TG3","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TG4","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TG5","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TGB","BRITISH POUND","BP","CME","27","USD"
"CME","FX","TJ1","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TJ2","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TJ3","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TJ4","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TJ5","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TJY","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","TL1","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TL2","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TL3","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TL4","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TL5","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","TU1","EURO FX","EC","CME","28","USD"
"CME","FX","TU2","EURO FX","EC","CME","28","USD"
"CME","FX","TU3","EURO FX","EC","CME","28","USD"
"CME","FX","TU4","EURO FX","EC","CME","28","USD"
"CME","FX","TU5","EURO FX","EC","CME","28","USD"
"CME","FX","V6A","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","V6B","BRITISH POUND","BP","CME","27","USD"
"CME","FX","V6C","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","V6E","EURO FX","EC","CME","28","USD"
"CME","FX","V6J","JAPANESE YEN","JY","CME","29","USD"
"CME","FX","VA1","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VA2","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VA3","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VA4","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VA5","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VAA","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VAB","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VAC","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VAD","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VAE","AUSTRALIAN DOLLAR","AD","CME","23","USD"
"CME","FX","VBA","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VBB","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VBC","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VBD","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VBE","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VC1","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VC2","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VC3","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VC4","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VC5","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VCA","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VCB","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VCC","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VCD","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VCE","CANADIAN DOLLAR","CD","CME","14","USD"
"CME","FX","VE1","EURO FX","EC","CME","28","USD"
"CME","FX","VE2","EURO FX","EC","CME","28","USD"
"CME","FX","VE3","EURO FX","EC","CME","28","USD"
"CME","FX","VE4","EURO FX","EC","CME","28","USD"
"CME","FX","VE5","EURO FX","EC","CME","28","USD"
"CME","FX","VG1","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VG2","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VG3","BRITISH POUND","BP","CME","27","USD"
"CME","FX","VG4","BRITISH POUND","BP","CME","27","USD"
